Var1,Var2,Cat1,Cat2,Cat3,Var3,Var4,Var5,Cat4,Var6,Var7,Var8,Target
74.1,116.7,0,0,1,5.3,2.1,2.1,0,3.6,1020.2,127.5,0
92.5,145.9,1,0,0,1.2,3.04,2.9,1,7.37,842.2,116.3,1
110.3,172.4,0,0,0,8.7,1.5,2.5,0,11.7,709.2,113.1,0
102.6,168.4,0,0,0,4.6,40.9,2.9,0,7.5,924,195.8,1
108.9,97.8,0,0,0,12.6,16.1,2.7,0,3.9,636.6,145.7,0
104.8,150.5,0,0,0,1.7,18.08,2.6,0,5.28,1056.8,133.7,1
97.8,106.3,1,0,1,8.5,11.76,2.3,1,33.66,786.6,189,1
99.1,167,1,1,1,1.5,16.2,2.7,0,24.1,1448.5,140.6,0
106.3,96.4,0,0,0,1.2,34.1,2.5,0,17.9,956.2,182.5,0
88.7,102.8,0,0,0,9.6,7,2.2,0,1.3,1015.6,155.8,0
105.9,111.3,1,1,1,5.9,7.04,2.8,0,18.48,1021.6,158.9,1
99.9,162,1,1,1,9.1,9.6,2.1,0,7,969.8,187.9,1
92.6,138.1,0,0,0,1.9,4.32,2.7,0,0.55,889.2,132.9,1
117.5,162.4,0,0,0,1.8,38.8,2.9,0,4.95,789.6,99.9,1
100.1,139.8,1,1,1,3.5,19.2,2.3,0,2.42,835.1,190.6,1
115,152.4,0,0,0,2.6,21.44,2.4,0,3.19,1062.4,174.5,1
117.1,107.2,1,0,0,4.4,4.7,2.8,1,1.9,1103.4,141.8,0
100.8,99.3,1,0,0,3,18.3,2.6,1,5.8,1070.5,187.7,0
110.9,148.2,1,0,0,8.5,5.2,2.6,1,8.5,855.2,148.3,1
113.8,145.1,0,0,0,6.4,8.2,2.3,0,13.4,1269.6,174,0
100.7,144.5,0,0,0,4.9,17.12,3.2,0,13.75,1036.9,98.7,1
109,110.2,0,0,1,6.6,9.2,2.7,0,2.64,870.3,119.4,1
100,148.7,1,0,0,5.8,4.56,2.6,1,10.45,1018.8,159.7,1
95.3,109.1,0,0,1,0.9,15.2,2.2,0,3.8,966.1,178.3,0
90.7,159.1,1,0,1,3.3,6.8,3,1,2.09,1034,158.7,1
98,169.6,1,0,1,5.5,4,2.1,1,57.7,1373.2,173.5,0
91.2,116,0,1,1,3.3,11.92,2.7,0,1.65,1169.2,143.1,1
114.7,152.4,0,1,1,5.3,4.5,2,1,5.9,1101.9,122.7,0
95.2,124.5,1,0,1,0.6,50.8,2.9,1,10.3,926.9,189.8,0
87.7,212.2,1,0,0,1.5,49.8,2.3,1,6.9,904.3,112.4,0
116.6,165.9,1,0,0,1.4,17.2,2.4,1,1.98,1422.2,116.3,1
106.8,147.2,1,0,0,7.1,34.2,2,1,3,974.5,113.9,0
90.2,191.8,0,0,0,7.6,18,3,1,1.3,610.5,161.9,0
99.6,159.5,0,0,1,3.9,27,2.2,0,1.4,1276.8,183,0
106,155.7,0,0,0,5.6,16.08,3.2,0,1.43,659,100.3,1
105.2,168.2,1,1,1,4.9,26.88,2.5,0,3.3,1230.3,128.1,1
95,133.1,1,0,0,7.8,13.8,2.8,1,10,699.2,184.2,0
89.4,126.1,0,1,1,7.7,27.1,2.5,0,5,1027.4,149.7,0
110.6,188.5,0,0,1,2,15.92,2.8,0,11.33,1419.4,114.7,1
84.5,187.9,0,1,1,1.4,2.7,2.4,1,9.3,964.4,199.8,0
91,150.4,0,1,1,3.2,40.6,2.6,0,6.6,957.2,169.1,0
89.6,171.5,1,1,1,0.1,0.16,2.8,0,3.41,1126.6,138.1,1
119.5,145.5,0,0,0,12.1,9.5,2.5,0,1.9,728.6,115.2,1
95.3,123.6,1,0,1,1.8,18.7,3,1,2.8,1115,191.1,0
86.2,157.8,0,0,0,8.4,8,2.5,0,1.4,890.5,187.1,1
92.2,132.6,0,1,1,2.1,0.6,2.3,1,1.3,1110.4,194.5,0
99.3,119.5,1,1,1,7,10.64,2.5,0,6.93,1243.8,142.5,1
92.7,182.3,0,0,1,8.5,20.24,2.3,0,8.47,879.2,182.8,1
99.2,153.2,0,0,0,5.1,9.12,2.3,0,17.49,1015.3,105.5,1
104.3,145.2,0,1,1,2.6,8.16,2.9,1,4.29,1134.2,101.3,0
82.2,174.5,1,1,1,1.6,7.76,2.5,0,14.19,785.9,83.3,1
115.7,59.5,0,1,1,9.4,53.2,2.5,1,2.5,848,139.8,0
125.7,161.9,1,0,0,2.3,9.3,2.7,1,2.9,1007.9,193.4,0
96,160.7,0,0,1,1.5,15,2.9,0,7.8,1053.9,166.3,0
106.6,113.2,0,1,1,4.8,23.7,2.5,0,10,928.7,159,0
90.9,178.8,1,1,1,3.8,46.72,2.9,0,20.35,890,135.9,1
111.8,128.7,1,1,1,5.3,6.16,2.2,0,1.98,1002,140.8,1
108.1,133.1,0,1,1,6.5,31.1,2.7,1,0.5,1164.7,121.8,0
93.5,141.2,1,1,1,7.3,3.2,2.8,0,3.7,819.6,185.5,1
107.2,118.8,1,0,1,3.6,26.4,2.3,1,10.3,751.4,168.8,0
106.3,164.3,1,0,0,5.8,1.3,2.1,1,4.4,1079,130.5,0
107,76.7,1,0,1,5.2,1.92,3.1,1,2.2,902,113.5,1
101.6,136,0,1,1,4.7,2.96,2.3,0,8.69,1221.4,100.6,1
125,118.8,1,0,1,3.1,18.48,3,1,7.59,1004.9,102.6,1
79.4,151.2,0,1,1,3.1,41.84,2.7,0,13.97,1342.3,99.6,1
115.1,144.1,1,1,1,2.7,20.32,2.5,0,8.25,1122.2,85.6,1
102.5,164,0,1,1,5.4,56.9,2,1,4.3,990.5,163.7,0
74.8,164.2,0,1,1,1.5,8.56,3,0,39.16,784.5,190.7,1
106.8,140.9,0,1,1,2.9,13.2,2.9,1,10.01,756.2,183.5,1
129.9,125.8,0,0,0,8.2,75.04,3.2,0,0.11,1372.9,172.2,1
102.8,155.7,1,0,0,2.5,7.84,2.6,1,22.55,974.4,87.7,1
90.6,129.4,1,1,1,2.4,7.36,2.6,0,6.71,800.5,81.9,1
84.8,191.5,1,1,1,4.7,44.72,2.7,0,19.47,1292,169.5,0
119.3,97.9,0,0,0,5.1,25.04,3.1,0,15.84,637.1,133.3,1
100.6,138.9,1,1,1,1.9,0.2,2.3,0,9.9,1001.3,142.4,0
115.1,223.2,0,0,1,5.2,44.3,2.8,0,7.5,1154.1,166.1,0
115.6,181,1,0,1,9.1,2.8,3,1,2.86,1508.3,109.5,1
92.4,143,0,0,1,2.2,4.24,2.4,0,4.84,962.3,141.9,1
107.8,163.5,0,0,0,9.6,43.5,2.4,1,19.8,1037,129,0
110.1,157.2,1,1,1,5.6,2.24,2.9,0,14.41,1272.9,168.7,1
107.9,148.8,1,0,0,1.9,61.6,2.6,1,9.9,1205,163.5,0
102.5,195.9,0,1,1,2.6,5.8,2.3,1,13,1098.1,179.5,1
93.6,129.2,1,1,1,8.3,4.9,2.2,0,7.5,854.6,144.6,0
96.2,140.1,0,0,0,2.4,7.76,3,0,13.64,821.8,159.3,1
84.5,88.8,0,1,1,7.5,21.3,3,0,10.9,1324.1,187,0
101.7,120.1,0,0,1,3.3,35.6,2.5,0,0.8,1069,117.2,1
104.9,157.7,0,0,0,7,24.8,2.5,0,21.12,853.3,102.4,1
109.9,146.7,0,1,1,1.9,20.64,2.9,0,3.3,1174.5,182.6,1
119.7,182.2,0,0,1,1.1,64.4,2.9,0,0.33,1010,160.6,1
86.3,155.8,0,0,0,4.6,0.96,2.3,0,0.66,753.2,184.4,1
94.4,165,0,0,0,1.1,44.5,3,0,7.3,709.5,185.3,0
100,102.6,1,1,1,4.6,24.6,2.2,0,10,1236.2,159.2,0
114,99,0,0,0,6,46.96,2.3,0,19.36,1169.9,108.9,0
106.6,177.3,0,0,0,5.9,40,2.3,1,17.1,1067.3,183,0
92.7,168.8,0,0,0,6.5,32.56,3.1,0,2.31,830.6,122.2,1
98.2,168.7,0,0,1,7.8,8.72,2.3,0,5.83,1167.9,108.5,1
93.9,128.5,0,0,0,1.4,44.4,2.3,0,7.4,962.2,107.3,0
86.8,109.2,0,0,0,6,46.3,2.5,0,3,1135.1,195.2,0
90.2,78.6,0,1,1,6.4,20.9,2.4,0,9.9,1135.6,163.8,0
107.2,157.6,1,1,1,3.6,2.9,2.4,0,6.1,829.3,146.2,0
104.5,119.4,0,0,1,0.3,10.48,2.8,0,3.41,1137.8,97.8,1
99,166.6,1,1,1,8.9,0.7,2.8,0,3.2,1013.5,126.3,1
77,156.5,1,0,1,13.4,16.4,3.1,1,5.94,972.2,122.4,1
119.1,173.2,1,1,1,1.5,5.6,2.4,0,2.2,1251,148.3,1
100.7,150.6,0,1,1,3.8,1.12,2.9,1,9.35,877.2,177.6,1
104.2,236.5,0,1,1,2.6,10.3,2.9,1,4,1054.7,193.5,0
108.2,149,0,1,1,6,8.56,2.9,1,16.94,953.1,114.6,1
92.7,98.8,0,0,0,12,23.5,3,0,25.1,968.8,115.5,0
92.1,167.3,0,0,0,3.4,15,3,0,1.6,1349.7,123.6,0
89,154.8,0,0,0,3,19.8,2.7,0,3.3,1082.4,129.6,0
118.8,157.9,1,0,0,1.8,9.52,2.4,1,14.85,1189.4,93.2,1
104.2,176.1,1,0,1,4.3,3.7,2.4,1,14,1344.6,144.2,0
106.3,160.7,0,0,0,1.5,5.52,2.5,0,23.87,918,183.9,1
109.7,110.6,0,0,0,4,41.52,2.5,0,3.96,857.5,166.7,1
103.5,107.1,0,0,1,5.5,30.8,2.5,0,1.98,1219.1,80.2,1
116,132.2,0,0,0,2.9,4.56,2.5,0,8.8,991.7,100.9,1
88.7,189.7,1,1,1,1.2,32.5,2.1,0,0.4,967.1,174.8,0
96.3,138,1,1,1,5.9,5.36,3,0,26.84,814.2,87.6,1
101.9,177.6,0,1,1,0.7,14.8,2.6,1,24.2,835.3,171.9,0
106.4,114.7,1,0,1,4,12.96,2.6,1,4.51,1047.9,174.8,1
98.1,134.4,1,1,1,1,8.32,2.8,0,16.17,816.7,172.7,0
105.1,130.1,0,0,0,3.7,5.2,3,0,66.44,1135.3,170.1,1
88.3,123.7,0,0,0,1,2.32,2.4,0,8.36,1122.3,127.6,1
94.8,165,0,1,1,6.3,2.2,2.3,0,11.3,1178.8,144.8,0
102.8,169.2,0,0,1,2.6,7.52,2.8,0,6.6,877.9,108,1
83.3,136.7,0,1,1,1.2,102.08,2.8,0,4.95,1069.2,193,1
97.6,126,0,0,1,10.9,6.16,2.5,0,5.17,1168.8,175.2,1
82.3,153.2,0,0,0,2,29.8,3,0,1.7,1303.1,123.7,0
100.9,158.6,0,0,0,5.9,15.68,2.7,0,17.05,1061.1,93.7,1
110,194.9,0,0,0,5.9,11.9,2.2,0,24.4,827.5,180.6,0
118.6,173.6,0,0,1,2.4,15.1,2.7,0,20,1063.5,137,0
101.3,140.7,0,1,1,1.3,9.2,2.2,0,14.96,801.2,131.8,1
110.9,90.8,0,0,0,5.5,22.8,2.2,0,9,806.3,124.9,0
118.3,79,1,0,1,4.2,18.72,2.5,1,23.76,752.8,138.5,1
89.8,152.5,0,0,0,10.3,15.8,2,1,12,1190.1,125.3,0
128.7,167.4,1,0,1,5.4,5.2,2.7,1,11.44,962.9,154.5,1
125.1,145.2,1,1,1,0.8,4.08,2.3,0,18.26,894.1,170.9,1
109.4,180.5,0,0,0,11.1,88.4,3,0,12.6,865.8,187.7,0
100.9,123.4,0,1,1,6.4,30.9,2.5,1,10.9,613.5,185,0
105.7,115.8,1,1,1,2.4,6.72,3.2,0,5.17,1152.4,95.6,1
86.3,156.1,1,0,1,3.1,36.9,2,1,8.1,835.2,147.1,0
91.9,143.4,0,0,1,6.8,8.7,2.1,0,0.1,1223.7,110.6,0
90.8,130.3,0,0,0,4.9,30.4,2.7,1,4.4,977.6,141.7,0
99.5,168.5,1,0,1,5,14.7,2.4,1,5.7,819.9,141.4,1
80.3,176,0,1,1,5,14.7,3,0,2.9,1096.5,153.2,0
110.8,144.3,1,0,1,6.3,26,2.2,1,6.1,1002.4,169.6,0
98.6,137.7,1,0,0,4.4,17.9,2.6,1,4.4,1045,145.3,1
98.7,108,0,0,0,4.3,39.8,2.2,1,3.2,1053.1,107,0
83.5,126.2,0,0,0,3.6,3.1,2.4,0,0.9,756.8,114.4,0
106,140.4,0,0,0,2.3,22.4,2.1,0,2,959.6,134.8,0
95.5,127.3,0,1,1,5.8,39.6,2.9,0,33,730.4,191.7,0
104.8,153.4,1,0,1,3.5,22.2,2.8,1,7.3,965.2,128.1,0
109.9,175.3,1,0,0,2.5,8.7,2.4,1,2,784.4,129.4,0
88,152.9,0,0,0,5.1,48.9,2.6,1,1.6,886.5,193.1,0
99.8,148.6,1,0,0,5.4,37.9,2.9,1,5,735.8,149.9,0
116,132,0,0,0,0.7,15.36,2.3,0,11,1061.3,109.7,1
103.7,113.3,1,0,0,1.9,3.68,2.2,1,11.55,1475.9,148.1,1
102.4,143.5,1,1,1,6,34.9,2.1,0,8,661.2,110.6,0
104.2,165.5,0,0,0,5.2,14.4,2.6,0,15.6,975.4,158.7,0
122.9,47.8,0,0,0,1.9,31.3,2.6,1,3.5,1453,172.4,1
105.8,119.7,0,0,1,2.1,1.04,3,0,4.73,1125.4,111.1,1
91.7,122.9,0,0,0,2.9,22,2.4,0,6.49,868.7,154.7,1
116.5,118.9,1,0,1,5,1.28,3.2,1,17.93,825.9,156.9,0
94.9,147.6,1,1,1,0.5,6.5,2.4,0,2.7,883.3,167.3,0
115.3,97.8,1,0,0,1.2,10.7,2,1,3.4,1089.1,106.1,0
100.6,79.2,1,1,1,1.5,8.72,2.7,0,25.3,778.6,83.3,1
80.6,131.2,1,1,1,1.4,36.5,2.1,0,22.4,745.5,110,0
119.5,98.2,0,0,0,2.4,8.72,2.5,0,13.75,885.2,80.2,0
96.7,155.3,0,0,0,6,31.2,2.5,1,5.1,1078.4,134.1,0
97.7,109.1,0,0,0,6.3,33.3,2,1,7.9,1061.1,162.3,0
95.4,159.2,0,0,0,11.6,14.7,2.8,1,3.7,1284.1,181.9,0
119.9,104.9,1,1,1,0.5,49.12,2.6,0,12.87,834.9,86.9,1
104.5,119.5,0,0,0,2.5,12.4,2.6,0,16.8,1253.7,186.6,0
105.5,183.9,0,1,1,3.2,50.9,2.6,1,2.4,1095.6,194.6,0
107.4,124.9,0,0,0,3.5,7.84,2.6,0,8.47,1079.7,159.3,1
91.9,92.8,0,0,0,5.1,21.4,2.4,0,4.5,1112.8,101.3,0
109.7,181,1,1,1,7.3,0.2,2,0,10.6,881.3,116.2,0
105.4,165.1,1,0,0,4.1,40.16,2.6,1,12.1,1230.2,195.4,1
107.6,163.2,0,0,0,6.1,14,2.2,0,11.3,636.4,146.3,0
107.1,124.1,0,1,1,4.5,43.3,2.7,0,11.7,652.2,166.6,0
106.9,188.4,0,0,0,6.6,4,2.8,0,11.1,1050.2,200,0
100.6,127,0,0,0,10.1,17.6,3,0,10.01,955.9,84.6,1
110,122.9,0,1,1,9,4.6,2.6,0,8,1001.5,121.1,1
96.5,127.2,0,0,1,8.6,32.7,2.5,0,1.7,681.7,162.4,1
101.5,156.7,0,0,0,2.8,41.36,2.6,0,6.16,1078.6,191.3,1
110.6,154.1,0,0,0,1.2,40.72,2.9,0,19.03,950.7,151,1
89.5,170.2,0,0,0,5.6,39.7,2.7,0,11.1,987.2,195.8,0
115.2,148.7,1,0,0,8.4,21.8,2.2,1,6.5,1069.6,187.2,0
103.8,142.5,0,0,1,2.9,10.6,2.9,0,23,1187.3,172.4,1
122,133.2,0,0,0,1.9,7.44,3,0,28.6,945.4,114.4,1
108.8,76.4,0,0,0,10.6,42.2,2.5,0,15.2,1240.5,195.4,0
99.8,124.3,0,0,0,2.5,0.5,2.2,1,10.1,986.5,176.3,0
111.3,198.8,0,1,1,1.7,32.96,2.3,1,31.68,1168.2,192.9,1
106.8,91.5,0,0,0,4.8,45.1,2.7,1,2.2,883.1,183.5,0
109.3,95.6,0,1,1,1.8,22.32,2.6,0,4.18,869.2,137.9,1
104.7,125.7,0,1,1,3.7,63,3,0,3.1,952,170.5,1
99,129,1,1,1,2.5,51.04,2.8,0,4.29,1164.8,110.6,1
85.9,155.6,0,0,0,5.1,34.6,2.3,0,24,1244.7,187.2,0
100.3,133.8,1,1,1,5.4,8.4,2.7,0,0.6,884.8,120.6,0
116.7,108.6,1,1,1,3.8,0.64,2.7,0,6.71,1046.5,186.5,1
101.8,143.9,1,0,0,0.1,0.08,3.2,1,3.85,1254.8,164.3,0
126.3,160.1,0,1,1,6.3,12.3,2.5,1,1.8,1016.3,137.5,0
111.5,144,1,0,1,3.7,22.24,3.1,1,12.76,1187.4,157.9,1
118.1,72.4,0,1,1,9.8,0.64,2.8,1,17.16,943.6,96.2,1
106.1,133.2,0,0,0,2,2,2.9,0,11.1,1007.1,152.9,0
100.6,133.9,0,0,1,1.5,3.52,2.7,0,10.56,740.3,150.8,0
104.8,137.3,1,1,1,2.5,10.72,2.2,0,22.55,1129.7,84.6,1
98.9,156.4,1,0,0,7.8,11.6,2.2,1,5.1,896.8,198,0
112.9,195.5,0,0,0,0.5,26.56,3,0,19.8,1211,81.1,1
101.4,153.6,0,0,0,9.2,4.7,2.7,0,13.9,894.3,158.1,0
93.7,147.4,0,0,0,7.4,21.8,2.3,0,17.6,624.9,188.6,0
114.6,170,0,0,0,8.9,20.2,2.6,0,5.6,1128.9,101.5,0
104.5,94.4,0,0,1,2.9,26.96,2.7,0,2.2,575.1,126.1,1
119.8,230,1,0,0,4.5,8.88,2.7,1,0.22,620,142.5,1
101.1,150.9,1,0,0,2.4,18.24,2.2,1,6.05,1488.9,115.4,1
114.9,162.8,0,0,0,2.8,42.88,2.3,0,13.2,1201.9,132.1,1
111.5,137.6,1,0,0,5.5,8,2.7,1,18.6,1132.6,108.6,0
104.6,176,1,0,1,7.2,28.9,2.1,1,14.1,1049.8,168.7,0
100.4,176.3,1,0,0,6.7,60.9,2.2,1,5.6,1246.2,105.7,0
98.5,147.7,1,1,1,1.6,8.88,3.2,0,11.22,843,189,1
106,136.3,1,0,1,1.2,7.68,3.2,1,7.81,921.4,89,1
90,191.6,0,0,0,1.7,2,2.4,0,7.2,1266.6,184.6,0
108.5,165.3,0,0,0,7.9,36.9,2.6,0,2.8,643.5,137.8,0
100.9,121.1,1,0,0,6,33.9,2.2,1,8.1,1229.9,195.2,0
89.1,158.2,0,0,0,7,3.3,2.1,0,11.6,725.3,128.5,0
111.5,146.2,1,0,0,2.3,18.48,2.3,1,3.19,1022.9,107.2,1
95.6,140.6,0,0,0,2.2,6.7,2.7,1,41.6,944.8,111.3,0
115.4,156,0,1,1,3.9,26,3.1,0,13.42,1020.4,153.9,0
103.6,156.8,1,0,0,2,20.2,2.8,1,20.1,1146.5,133.2,0
89.6,173,1,1,1,8.3,25.04,2.5,0,13.86,1109.7,198.6,1
108.6,164.3,0,1,1,1.8,12.96,2.7,1,6.49,779,131.6,1
89.4,149.8,0,0,1,9.7,11.4,2.8,0,2.4,1173.6,158.2,0
96.5,125.5,0,0,0,5.4,39.4,2.6,0,20.2,638.6,102.4,0
86.7,208.6,0,0,0,5.3,18,2.7,0,1.9,859.6,168.6,0
92.6,155.2,1,0,0,3.9,18.2,2,1,4.7,914.6,100.6,0
74.3,152.3,1,0,1,2.7,4.1,2.6,1,10.7,646.7,113.8,1
100.2,159.7,0,0,1,5.4,2.8,2.6,0,13.8,1067.8,189.8,0
103.8,185,0,0,0,5.4,10.72,2.6,0,9.9,703.3,147.2,1
106.8,96.2,1,1,1,2.1,44.4,2,0,14.2,892.4,140.6,0
81.5,141.1,0,0,0,2.7,13.7,3,0,7.7,1131,122.2,1
104.3,206.1,0,0,0,5.2,16.72,2.5,0,17.93,802.4,160.3,1
117.3,130.1,0,0,0,2.5,10.6,2.4,1,25,766.9,190.4,0
105.2,67.4,1,1,1,13.7,10.64,2.2,0,12.54,888.2,185.8,1
105.2,167.8,1,1,1,0.9,23.44,3,0,13.09,1049.7,102.7,1
105.8,104.7,1,1,1,4.7,19.6,2.2,0,7.37,1021.6,179.9,1
99.8,111.7,0,0,0,4,5.3,2,0,22.6,528.4,136.5,0
96.5,132.7,1,1,1,7.3,1.84,2.9,0,6.82,753.7,118,1
114.4,143.3,0,0,0,2.8,10.08,3,0,7.92,1342.8,173.3,1
107.8,145.7,1,1,1,2.6,8.48,2.6,0,5.17,1125,88,1
106.7,130.9,0,0,0,2.8,10.4,2.5,0,7.81,1263.9,191.8,1
89.5,114.8,1,0,1,5.5,13.5,2.3,1,10.1,1081.1,188.6,1
112.9,122.3,1,1,1,1.6,6.4,3,0,15.07,475.7,156.1,1
102.6,143.6,0,1,1,3.4,4.6,2.2,1,6.3,789.3,128.5,0
91.3,144.9,1,0,0,7.4,20.3,2.7,1,1.7,542.7,139.7,0
89.4,224.9,0,1,1,5.3,9.2,2.3,1,25,1028.8,123.6,0
97.7,151.8,0,1,1,3.7,1.6,2.3,1,3.7,986,163.3,0
93,180.4,0,0,0,14.6,15.2,2.8,0,2.7,917.5,185.4,0
99.4,86.8,0,0,0,7.5,35.3,3,0,18.5,735.3,114.3,0
84.1,129.4,0,0,0,4.2,6.6,3,0,4.8,860.9,161.1,0
101.8,182.9,0,0,0,6.7,31.9,2.2,0,7.3,904.5,134.1,0
98.4,143.3,0,0,0,8.5,3.4,2.6,0,8.1,1029.9,199.8,0
87.4,140.8,0,1,1,3.9,24.5,2.4,0,3.1,991,159.5,0
117.8,150.4,0,0,1,5.2,10.72,2.2,0,18.81,1004.3,186.2,1
106.5,104.1,1,1,1,8.6,1.84,2.4,0,7.92,1250.6,154,1
101.8,156.5,1,0,0,14.3,3.5,2.5,1,17.2,939.4,149.5,0
101,149.7,0,0,0,2.9,13.36,3,0,14.85,995.7,118,1
107.2,219.9,1,0,1,0.6,18,3,1,1.7,1048.2,164.6,0
93,153.9,0,1,1,1.1,12.4,2.9,0,0.6,1173.9,139.9,0
105.3,141.5,0,0,1,0.7,10.2,2.2,0,1.3,1198.9,193.4,0
101.7,100.4,1,0,1,3.5,0.32,2.4,1,11.22,872.4,178.8,1
104.3,185.8,0,1,1,6.2,9.6,2.8,0,31.5,1106.1,195.8,0
93.9,122.5,0,0,0,1,49.52,2.3,0,18.04,876.1,111.7,1
88.3,116.7,1,1,1,3.1,0.4,3,0,10.1,1061.3,187.3,0
120.2,136.6,0,0,0,1.3,19.52,2.8,0,5.5,862.3,156.9,1
89.9,145.3,1,0,1,3.3,12.6,2.1,1,2.7,727,151.6,0
101.2,93.3,1,1,1,1.8,13.52,2.5,0,7.7,976.2,178.2,1
111.1,158.1,1,0,0,5.8,6.64,3.2,1,5.28,798.8,148.1,1
99.7,164.2,1,1,1,3.6,1.76,2.8,0,27.39,1469.7,98.8,0
116.1,146.6,0,0,0,9.1,3.04,2.7,0,5.28,1086.5,102.3,1
115.5,159.8,0,0,0,1.3,3.6,2.9,0,32.1,952.4,190.3,0
86.7,142.4,0,0,1,3,18.3,2.9,0,3.2,1107.8,122.9,0
97.3,101,0,1,1,2.5,32.2,2.9,1,11,956.5,130.5,0
111.2,130.8,0,0,1,5,11.7,2.9,0,6.8,990.4,171.5,0
101.2,142.2,1,1,1,6.6,7.6,2.6,0,0.3,973,160.5,0
98.9,148.8,0,0,0,10,25.6,2.7,0,6.3,1208,172.1,0
92.4,144.1,1,1,1,2.3,29.92,2.7,0,13.86,907.4,131.8,1
103.2,168.3,0,0,0,6.6,32.2,2.6,0,4.4,615.9,198.2,0
110.7,97.2,0,0,0,1.7,0.4,2.8,0,17.38,1196.3,143.4,1
96.3,152.2,0,0,0,2.5,81.6,2.8,1,2.8,1093.8,149.3,0
112.7,143.4,1,1,1,6.1,12.32,2.8,0,5.5,911.3,80.5,1
89.8,123,0,0,0,6.1,29.36,2.6,0,5.17,1033.1,81.4,0
110.8,204.1,0,0,0,4.4,5.2,2.6,0,31.68,386.6,91.6,1
124.1,132.7,0,0,1,13.3,10.8,2.6,0,0.11,1034.3,173.2,1
104.5,130.5,0,0,0,2.2,10.96,2.9,0,5.94,940.9,159.3,1
92.5,137.9,0,0,0,5.2,3.8,3,1,8.9,916.4,153.2,0
110,173.8,1,0,1,2.1,18.8,3,1,9.02,223.5,118.8,1
101.4,173.8,0,0,0,1.2,75,2.1,0,19.4,1248.2,115.2,0
99.5,127.5,0,0,0,8.7,23.2,2.3,1,4.6,1131.1,103.9,0
93.7,153.8,0,0,0,3,24,2.9,0,0.2,817.6,106.1,0
86.5,159.9,0,0,0,6.3,5.04,2.3,0,2.09,1395.9,115.1,1
112.9,137.9,1,1,1,3.3,6.8,2.9,0,13.09,801.3,185.3,1
103.1,115.5,0,0,0,2.6,2,2.7,0,23.43,769.2,119.6,1
84.7,129.7,0,0,1,2.2,88.56,3,0,6.05,1311,90.7,1
105.7,130.4,0,0,0,2.8,9.9,2.1,1,11.9,993.6,152.9,0
90.2,178.3,0,1,1,2.8,4.64,2.9,0,0.44,1235.5,179.3,1
94.5,208.5,0,0,0,6.4,4.8,2.5,0,20.3,1144,147.7,0
103.4,134,0,0,0,5.4,43.12,2.9,0,4.07,905.8,109.6,1
104.7,114.5,0,1,1,6.9,49.28,2.2,1,15.4,1227.1,127.5,1
102.3,151.4,1,0,0,1.3,6,2.9,1,12,1246.1,185.6,0
99.2,86,1,1,1,12.6,25.76,2.4,0,23.43,629,113.7,1
122.1,162.7,0,0,0,3.6,1.7,2,0,10.3,1063.2,128.1,0
113.5,159.4,0,0,1,7.9,3.6,2.2,0,14.85,1199.5,115.6,1
79.5,190.3,0,1,1,2.1,12.1,2.4,1,9.8,1181.6,157.7,0
91.3,161.1,1,0,0,6.6,5.4,2.7,1,6.8,902.7,148.4,0
99.3,205.5,0,1,1,5.5,14.6,3,1,2.9,924.3,107,0
103.2,156.1,1,1,1,2.3,38.88,2.7,0,2.97,885.6,103.5,1
101.5,60.6,0,0,0,1.2,21.52,2.4,0,70.73,858.5,170.3,0
109.4,136.7,1,0,1,1.4,12.64,3.1,1,2.97,1002,177.8,0
110.9,140.2,0,0,0,5.8,16.56,2.3,0,7.37,1193.4,151.5,1
110.1,92.4,0,0,0,4.9,15.6,2.6,0,6.6,925.3,109.1,0
92.1,159.1,0,1,1,5.9,7.8,2.2,1,0.4,1097.6,152.8,0
100.9,120.1,0,1,1,10.6,9.6,2.5,1,11.3,911.9,160.8,0
87.9,119.8,0,0,1,5.1,30.8,3.2,0,7.59,1133.1,95.4,1
110.5,121.5,0,0,0,5.9,0.4,2.9,0,1.8,831.1,154.2,0
112.6,151.4,1,1,1,5,2.56,2.9,0,8.69,1411.6,174.9,1
98.4,139.7,1,0,0,3.1,147.3,2.4,1,0.3,938,103.4,0
98.7,72.3,1,1,1,0.8,10.4,2.2,0,2.86,1407.6,190.6,1
116.2,172.4,0,1,1,0.2,41.36,3.2,0,7.92,982.5,81.5,1
105,165.3,0,0,0,3.5,23.5,2.9,0,15.8,1070.8,165,0
135.4,125.8,0,0,0,2.4,17.68,3.1,0,2.42,782.5,94.9,1
116.9,131.2,0,0,1,3.2,3.28,3.1,0,27.5,986.6,102.8,1
92.5,104,1,0,0,8.1,34.1,2.1,1,5.4,855.4,101.5,0
99.9,171,1,0,0,5.7,16.2,2.2,1,5.2,991.2,136,0
94.3,145.6,1,1,1,7.5,41.84,2.9,0,6.6,1114.2,136.1,1
102.7,139.2,0,0,0,0.7,11.5,2.9,0,0.1,1223.4,179.7,0
113.9,148.5,0,0,0,1.9,4.56,3,0,8.91,852.6,105.9,1
114.7,137.8,1,0,0,4.2,21.12,2.7,1,6.16,740.8,125.6,1
106.9,194.1,0,0,1,6.1,8.9,2.8,0,35.2,444,148,0
85,125.5,0,0,0,5.1,41.9,3,0,15.7,830.4,154.8,0
106.6,116.3,1,1,1,4.5,22.56,2.4,0,22.66,1081.5,98.4,1
